Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,PRECINCT_STR,Voter_Count,Secondary,VSPC_Rebalanced,Distance_Miles
-104.7947687,39.69189471,6,29,41,3,0,6294103539,539,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_539.pdf,AC,2022/02/02,AC,2025/10/20,1143,2025/10/20,0.03935467047,7.58912e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7196746,-104.8043852,,,,,,,,,,,,,539,1187,Mission Viejo Library,Aurora Public Schools Professional Learning & Conference Center,1.9863060216119877
-104.7841103,39.69400199,6,29,41,3,0,6294103554,554,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_554.pdf,AC,2022/02/02,AC,2025/10/20,1188,2025/10/20,0.03706507427,6.685334e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7196746,-104.8043852,,,,,,,,,,,,,554,1125,Mission Viejo Library,Aurora Public Schools Professional Learning & Conference Center,2.0755368650670154
-104.7861766,39.68881154,6,29,41,3,0,6294103558,558,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_558.pdf,AC,2022/02/02,AC,2025/10/20,1108,2025/10/20,0.03193637697,6.083948e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7196746,-104.8043852,,,,,,,,,,,,,558,1092,Mission Viejo Library,Aurora Public Schools Professional Learning & Conference Center,2.3418203386953396
-104.7864444,39.68380376,6,29,41,3,0,6294103560,560,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_560.pdf,AC,2022/02/02,AC,2025/10/20,535,2025/10/20,0.02540034351,3.237025e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.709021,-104.813975,,,,,,,,,,,,,560,532,Mission Viejo Library,City of Aurora Municipal Center,2.2755040569280536
-104.8004414,39.68388366,6,29,41,3,0,6294103564,564,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_564.pdf,AC,2022/02/02,AC,2025/10/20,813,2025/10/20,0.04502990343,6.838398e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.709021,-104.813975,,,,,,,,,,,,,564,0,Heather Gardens,City of Aurora Municipal Center,1.8799502772964063
-104.7966197,39.69839995,6,29,42,3,0,6294203540,540,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_540.pdf,AC,2022/02/02,AC,2025/10/20,775,2025/10/20,0.03213228535,4.110364e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.709021,-104.813975,,,,,,,,,,,,,540,725,Mission Viejo Library,City of Aurora Municipal Center,1.1788346355711705
-104.803577,39.70244107,6,29,42,3,0,6294203541,541,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_541.pdf,AC,2022/02/02,AC,2025/10/20,778,2025/10/20,0.03479727518,4.790517e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7196746,-104.8043852,,,,,,,,,,,,,541,762,Heather Gardens,Aurora Public Schools Professional Learning & Conference Center,1.191496133311156
-104.796123,39.70362209,6,29,42,3,0,6294203543,543,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_543.pdf,AC,2022/02/02,AC,2025/10/20,1026,2025/10/20,0.03225743643,6.570701e-05,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7196746,-104.8043852,,,,,,,,,,,,,543,1015,Mission Viejo Library,Aurora Public Schools Professional Learning & Conference Center,1.192895485607873
-105.029567,39.64944859,6,26,3,3,0,6260303101,101,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_101.pdf,AC,2022/02/02,AC,2025/10/20,1610,2025/10/20,0.04887845784,0.00012356439,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,101,1503,Englewood Civic Center,City of Sheridan Municipal Building,0.5493168385199624
-105.0143341,39.64681685,6,26,3,3,0,6260303102,102,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_102.pdf,AC,2022/02/02,AC,2025/10/20,1389,2025/10/20,0.1159668835,0.00049006895,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,102,1326,Englewood Civic Center,City of Sheridan Municipal Building,0.6717224802391668
-105.0274704,39.63867132,6,26,3,3,0,6260303103,103,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_103.pdf,AC,2022/02/02,AC,2025/10/20,869,2025/10/20,0.04109523911,6.920927e-05,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,103,795,Bemis Public Library,City of Sheridan Municipal Building,0.26497946031695585
-105.0084259,39.66608061,6,26,3,3,0,6260303104,104,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_104.pdf,AC,2022/02/02,AC,2025/10/20,844,2025/10/20,0.1021306243,0.00026608575,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,104,813,Englewood Civic Center,City of Sheridan Municipal Building,1.8834618011881752
-105.022904,39.63011054,6,26,3,3,0,6260303122,122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_122.pdf,AC,2022/02/02,AC,2025/10/20,1357,2025/10/20,0.1050752881,0.00016709387,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,122,838,Bemis Public Library,City of Sheridan Municipal Building,0.8437265235113379
-104.8292036,39.73147211,6,28,42,3,0,6284203527,527,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_527.pdf,AC,2022/02/02,AC,2025/10/20,1253,2025/10/20,0.05243384293,0.00010200766,Community College of Aurora CentreTech Campus,16000 E CentreTech Pkwy,Aurora,CO,80011,39.7198806,-104.8033578,,,,,,,,,,,,,527,1172,Pickens Technical College,Community College of Aurora CentreTech Campus,1.5899144522522248
-104.8208846,39.73230337,6,28,42,3,0,6284203530,530,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_530.pdf,AC,2022/02/02,AC,2025/10/20,1177,2025/10/20,0.04873762188,0.0001223611,Community College of Aurora CentreTech Campus,16000 E CentreTech Pkwy,Aurora,CO,80011,39.7198806,-104.8033578,,,,,,,,,,,,,530,1129,Beck Recreation Center,Community College of Aurora CentreTech Campus,1.2665689027817908
-104.9174714,39.66236835,1,32,9,3,0,1320903137,137,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_137.pdf,AC,2022/02/02,AC,2025/10/20,930,2025/10/20,0.04239513359,6.559307e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,137,904,Greenwood Village City Hall,Cook Park Recreation Center,1.7664220248672517
-104.919925,39.67096341,1,32,9,3,0,1320903138,138,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_138.pdf,AC,2022/02/02,AC,2025/10/20,427,2025/10/20,0.02276026221,2.893291e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,138,443,Englewood Civic Center,Cook Park Recreation Center,1.2584407515628246
-104.9268481,39.6718792,1,32,9,3,0,1320903139,139,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_139.pdf,AC,2022/02/02,AC,2025/10/20,731,2025/10/20,0.05934441615,6.18919e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,139,720,Englewood Civic Center,Cook Park Recreation Center,1.4200050950286685
-104.9352656,39.70585753,1,32,9,3,0,1320903460,460,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_460.pdf,AC,2022/02/02,AC,2025/10/20,1370,2025/10/20,0.06281450995,0.00011115381,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,460,1143,Aurora Center for Active Adults,Cook Park Recreation Center,1.9133278701319876
-104.9349924,39.69797089,1,32,9,3,0,1320903474,474,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_474.pdf,AC,2022/02/02,AC,2025/10/20,1079,2025/10/20,0.05641673899,4.497932e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,474,790,Aurora Center for Active Adults,Cook Park Recreation Center,1.5816611095426711
-104.8983253,39.69379584,6,26,9,3,0,6260903401,401,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_401.pdf,AC,2022/02/02,AC,2025/10/20,1193,2025/10/20,0.05188941498,5.729902e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,401,1463,Aurora Center for Active Adults,Cook Park Recreation Center,0.727664817722684
-104.8965823,39.67729958,6,26,9,3,1,6260903403,403,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_403.pdf,AC,2022/02/02,AC,2025/10/20,797,2025/10/20,0.03782390757,4.951043e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,403,847,Aurora Center for Active Adults,Cook Park Recreation Center,0.9377784529129103
-104.8959821,39.67227439,6,26,9,3,0,6260903404,404,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_404.pdf,AC,2022/02/02,AC,2025/10/20,683,2025/10/20,0.04140938149,6.988432e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,404,972,Greenwood Village City Hall,Cook Park Recreation Center,1.229132326482276
-104.8997268,39.66924606,6,26,9,3,0,6260903405,405,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_405.pdf,AC,2022/02/02,AC,2025/10/20,766,2025/10/20,0.0238352236,2.713489e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,405,977,Greenwood Village City Hall,Cook Park Recreation Center,1.3225969792912062
-104.8884,39.67820204,6,26,9,3,0,6260903406,406,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_406.pdf,AC,2022/02/02,AC,2025/10/20,573,2025/10/20,0.02761998626,4.716033e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,406,613,Aurora Center for Active Adults,Cook Park Recreation Center,1.2473194338155638
-104.8828381,39.6698621,6,26,9,3,0,6260903407,407,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_407.pdf,AC,2022/02/02,AC,2025/10/20,1451,2025/10/20,0.06367470501,0.00013848035,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,407,1471,Greenwood Village City Hall,Cook Park Recreation Center,1.8230581176498262
-104.8787846,39.69288631,6,26,9,3,0,6260903408,408,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_408.pdf,AC,2022/02/02,AC,2025/10/20,927,2025/10/20,0.02862281158,5.042144e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.7324447,-104.8476916,,,,,,,,,,,,,408,1917,Aurora Center for Active Adults,Aurora Public Schools Educational Service Center 4,3.193996746968716
-104.886912,39.69301655,6,26,9,3,0,6260903409,409,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_409.pdf,AC,2022/02/02,AC,2025/10/20,1648,2025/10/20,0.03224511555,6.647532e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,409,540,Aurora Center for Active Adults,Cook Park Recreation Center,1.2365728912174425
-104.883895,39.68170992,6,26,9,3,0,6260903410,410,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_410.pdf,AC,2022/02/02,AC,2025/10/20,1328,2025/10/20,0.06838222018,0.00013054643,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,410,1230,Aurora Center for Active Adults,Cook Park Recreation Center,1.3769762024391476
-104.8799986,39.68567868,6,26,9,3,0,6260903412,412,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_412.pdf,AC,2022/02/02,AC,2025/10/20,1605,2025/10/20,0.04316348135,7.691959e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,412,1610,Aurora Center for Active Adults,Cook Park Recreation Center,1.536589831323375
-104.8710061,39.69321923,6,29,41,3,0,6294103411,411,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_411.pdf,AC,2022/02/02,AC,2025/10/20,1459,2025/10/20,0.04150264548,7.230208e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,411,1615,Aurora Center for Active Adults,Cook Park Recreation Center,2.0562412814784614
-104.870587,39.68566722,6,29,41,3,0,6294103413,413,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_413.pdf,AC,2022/02/02,AC,2025/10/20,1090,2025/10/20,0.03333792901,6.779599e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,413,1244,Aurora Center for Active Adults,Cook Park Recreation Center,2.0363249134585746
-104.8698115,39.67798388,6,29,41,3,0,6294103414,414,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_414.pdf,AC,2022/02/02,AC,2025/10/20,974,2025/10/20,0.03607761825,6.950023e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,414,990,Aurora Center for Active Adults,Cook Park Recreation Center,2.168009443976085
-104.8614205,39.67575896,6,29,41,3,0,6294103419,419,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_419.pdf,AC,2022/02/02,AC,2025/10/20,1140,2025/10/20,0.04409718025,0.00011558138,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,419,1125,Heather Gardens,Cook Park Recreation Center,2.6396828647121784
-104.9000904,39.6849343,6,32,9,3,0,6320903402,402,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_402.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01081393336,4.5223e-06,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,402,0,Aurora Center for Active Adults,Cook Park Recreation Center,0.48789399113828247
-104.906139,39.68076847,6,32,9,3,1,6320903415,415,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_415.pdf,AC,2022/02/02,AC,2025/10/20,186,2025/10/20,0.03581985098,2.160208e-05,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6870563,-104.9088422,,,,,,,,,,,,,415,95,Aurora Center for Active Adults,Cook Park Recreation Center,0.4576071965700315
-104.991751,39.66122898,6,26,3,3,0,6260303105,105,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_105.pdf,AC,2022/02/02,AC,2025/10/20,1921,2025/10/20,0.04917501013,0.00011341623,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,105,1751,City of Sheridan Municipal Building,City of Sheridan Municipal Building,2.2233046536511445
-104.9969691,39.65654862,6,26,3,3,0,6260303106,106,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_106.pdf,AC,2022/02/02,AC,2025/10/20,581,2025/10/20,0.03253289722,4.916074e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,106,623,City of Sheridan Municipal Building,Englewood Civic Center,0.13194530016964084
-104.9852448,39.66227681,6,26,3,3,0,6260303107,107,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_107.pdf,AC,2022/02/02,AC,2025/10/20,988,2025/10/20,0.0311769997,5.099382e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,107,944,City of Sheridan Municipal Building,Englewood Civic Center,0.8664741044830901
-104.9781839,39.66498765,6,26,3,3,0,6260303108,108,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_108.pdf,AC,2022/02/02,AC,2025/10/20,727,2025/10/20,0.02968876782,5.071359e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,108,713,City of Sheridan Municipal Building,Englewood Civic Center,1.2832364772036795
-104.9708618,39.66107372,6,26,3,3,0,6260303109,109,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_109.pdf,AC,2022/02/02,AC,2025/10/20,677,2025/10/20,0.02982210899,4.67335e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,109,687,City of Sheridan Municipal Building,Englewood Civic Center,1.5331316529540455
-104.9632429,39.65888298,6,26,3,3,0,6260303110,110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_110.pdf,AC,2022/02/02,AC,2025/10/20,530,2025/10/20,0.02596498398,3.388351e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,110,530,City of Sheridan Municipal Building,Englewood Civic Center,1.900191555496789
-104.9793778,39.6549712,6,26,3,3,0,6260303111,111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_111.pdf,AC,2022/02/02,AC,2025/10/20,1425,2025/10/20,0.04018866196,6.01878e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,111,1362,City of Sheridan Municipal Building,City of Sheridan Municipal Building,2.6044112196615403
-104.9782066,39.65954838,6,26,3,3,0,6260303112,112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_112.pdf,AC,2022/02/02,AC,2025/10/20,964,2025/10/20,0.02981982004,5.180914e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,112,935,City of Sheridan Municipal Building,Englewood Civic Center,1.1285048127515722
-104.9597441,39.65491041,6,26,3,3,0,6260303113,113,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_113.pdf,AC,2022/02/02,AC,2025/10/20,749,2025/10/20,0.03056610426,3.832649e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,113,721,City of Sheridan Municipal Building,Englewood Civic Center,2.068654970989131
-104.9680826,39.65508035,6,26,3,3,0,6260303114,114,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_114.pdf,AC,2022/02/02,AC,2025/10/20,1020,2025/10/20,0.02169279926,2.219804e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,114,973,City of Sheridan Municipal Building,Englewood Civic Center,1.6250341651743108
-104.9949385,39.64938512,6,26,3,3,0,6260303115,115,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_115.pdf,AC,2022/02/02,AC,2025/10/20,1260,2025/10/20,0.04448302596,0.00010703897,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,115,1181,City of Sheridan Municipal Building,Englewood Civic Center,0.44295032998154704
-104.9939293,39.6420228,6,26,3,3,0,6260303116,116,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_116.pdf,AC,2022/02/02,AC,2025/10/20,1313,2025/10/20,0.05516331787,9.447242e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,116,1349,City of Sheridan Municipal Building,City of Sheridan Municipal Building,1.6755966120926198
-104.9807255,39.65156089,6,26,3,3,0,6260303117,117,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_117.pdf,AC,2022/02/02,AC,2025/10/20,1426,2025/10/20,0.04020854264,4.736202e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.642167,-105.025422,,,,,,,,,,,,,117,1413,City of Sheridan Municipal Building,City of Sheridan Municipal Building,2.464899480080834
-104.9830193,39.64583441,6,26,3,3,0,6260303118,118,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_118.pdf,AC,2022/02/02,AC,2025/10/20,934,2025/10/20,0.03333090935,6.848718e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,118,907,City of Sheridan Municipal Building,Englewood Civic Center,1.0499420893074738
-104.9831061,39.63946351,6,26,3,3,0,6260303119,119,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_119.pdf,AC,2022/02/02,AC,2025/10/20,904,2025/10/20,0.02964008008,5.093787e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,119,901,City of Sheridan Municipal Building,Englewood Civic Center,1.3616367151435427
-104.9990357,39.64034398,6,26,3,3,0,6260303120,120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_120.pdf,AC,2022/02/02,AC,2025/10/20,884,2025/10/20,0.0335399032,4.742697e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,120,793,City of Sheridan Municipal Building,Englewood Civic Center,1.0219175656171597
-105.0008009,39.63621222,6,26,3,3,0,6260303121,121,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_121.pdf,AC,2022/02/02,AC,2025/10/20,613,2025/10/20,0.0410486306,6.6466e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,121,624,City of Sheridan Municipal Building,Englewood Civic Center,1.3122547974245238
-104.9943457,39.63221199,6,26,3,3,0,6260303123,123,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_123.pdf,AC,2022/02/02,AC,2025/10/20,1070,2025/10/20,0.03663291072,7.009957e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,123,1040,City of Sheridan Municipal Building,Englewood Civic Center,1.5998871402774364
-104.9997661,39.62700605,6,26,3,3,0,6260303124,124,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_124.pdf,AC,2022/02/02,AC,2025/10/20,1150,2025/10/20,0.07003170887,0.00015593966,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,124,1195,Bemis Public Library,Englewood Civic Center,1.944190519258628
-104.9880147,39.62076968,6,26,3,3,0,6260303125,125,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_125.pdf,AC,2022/02/02,AC,2025/10/20,682,2025/10/20,0.04105364896,4.942071e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,125,677,Bemis Public Library,Englewood Civic Center,2.4404207918921514
-104.9825917,39.62135211,6,26,3,3,1,6260303128,128,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_128.pdf,AC,2022/02/02,AC,2025/10/20,435,2025/10/20,0.02359520125,2.930293e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,128,403,Bemis Public Library,Englewood Civic Center,2.4850428321380797
-104.9832428,39.62678499,6,26,3,3,0,6260303129,129,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_129.pdf,AC,2022/02/02,AC,2025/10/20,677,2025/10/20,0.02968727374,5.121797e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,129,672,City of Sheridan Municipal Building,Englewood Civic Center,2.1227766516443456
-104.983189,39.63313315,6,26,3,3,0,6260303130,130,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_130.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.03322779015,6.799408e-05,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,130,1053,City of Sheridan Municipal Building,Englewood Civic Center,1.727749481948198
-104.9691386,39.63135056,6,26,3,3,0,6260303131,131,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_131.pdf,AC,2022/02/02,AC,2025/10/20,1023,2025/10/20,0.06579452422,0.00027215155,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,131,1051,City of Sheridan Municipal Building,Englewood Civic Center,2.27197151951192
-104.959224,39.6456909,6,26,3,3,0,6260303132,132,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_132.pdf,AC,2022/02/02,AC,2025/10/20,1142,2025/10/20,0.1055787319,0.0005324426,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,132,1108,City of Sheridan Municipal Building,Englewood Civic Center,2.1955298008327992
-104.9411009,39.63138263,6,26,3,3,0,6260303133,133,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_133.pdf,AC,2022/02/02,AC,2025/10/20,1023,2025/10/20,0.1031004226,0.0005336036,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,133,1022,Greenwood Village City Hall,Englewood Civic Center,3.472922344426591
-104.9363354,39.64584689,6,26,3,3,0,6260303134,134,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_134.pdf,AC,2022/02/02,AC,2025/10/20,576,2025/10/20,0.04707187184,0.0001289132,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6551311,-104.9986312,,,,,,,,,,,,,134,584,Greenwood Village City Hall,Englewood Civic Center,3.375553755930942
